species,genus,family,order,class,phylum,category,is_fish,is_contamination
Guibemantis incertae sedis,Guibemantis,Mantellidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Guibemantis kathrinae,Guibemantis,Mantellidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Guibemantis liber,Guibemantis,Mantellidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Guibemantis methueni,Guibemantis,Mantellidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Guibemantis milingilingy,Guibemantis,Mantellidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Guibemantis pulcher,Guibemantis,Mantellidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Guibemantis pulcherrimus,Guibemantis,Mantellidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Guibemantis punctatus,Guibemantis,Mantellidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Guibemantis razandry,Guibemantis,Mantellidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Guibemantis razoky,Guibemantis,Mantellidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Guibemantis rianasoa,Guibemantis,Mantellidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Guibemantis sp. 1 MV-2009,Guibemantis,Mantellidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Guibemantis sp. 10 MV-2009,Guibemantis,Mantellidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Guibemantis sp. 12 MV-2009,Guibemantis,Mantellidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Guibemantis sp. 15 MV-2009,Guibemantis,Mantellidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Guibemantis sp. 17 MV-2009,Guibemantis,Mantellidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Guibemantis sp. 19 MV-2009,Guibemantis,Mantellidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Guibemantis sp. 20 MV-2009,Guibemantis,Mantellidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Guibemantis sp. 21 MV-2013,Guibemantis,Mantellidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Guibemantis sp. 5 MV-2009,Guibemantis,Mantellidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Guibemantis sp. 6 MV-2009,Guibemantis,Mantellidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Guibemantis sp. 7 MV-2009,Guibemantis,Mantellidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Guibemantis sp. 9 MV-2009,Guibemantis,Mantellidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Guibemantis sp. A MV-2022,Guibemantis,Mantellidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Guibemantis sp. Ca16,Guibemantis,Mantellidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Guibemantis sp. Ca2,Guibemantis,Mantellidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Guibemantis sp. Ca22 MV-2023,Guibemantis,Mantellidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Guibemantis sp. CaNEW,Guibemantis,Mantellidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Guibemantis sp. n. MCB-2018,Guibemantis,Mantellidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Guibemantis tasifotsy,Guibemantis,Mantellidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Guibemantis timidus,Guibemantis,Mantellidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Guibemantis tornieri,Guibemantis,Mantellidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Guibemantis vakoa,Guibemantis,Mantellidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Guibemantis wattersoni,Guibemantis,Mantellidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Guibemantis woosteri,Guibemantis,Mantellidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Guira guira,Guira,Crotophagidae,Cuculiformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gulo gulo,Gulo,Mustelidae,Carnivora,Mammalia,Chordata,Non-fish,FALSE,FALSE
Guttera plumifera,Guttera,Numididae,Galliformes,Aves,Chordata,Non-fish,FALSE,FALSE
Guttera pucherani,Guttera,Numididae,Galliformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gygis alba,Gygis,Laridae,Charadriiformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gymnasio nudipes,Gymnasio,Strigidae,Strigiformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gymnobelideus leadbeateri,Gymnobelideus,Petauridae,Diprotodontia,Mammalia,Chordata,Non-fish,FALSE,FALSE
Gymnobucco bonapartei,Gymnobucco,Lybiidae,Piciformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gymnobucco calvus,Gymnobucco,Lybiidae,Piciformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gymnobucco peli,Gymnobucco,Lybiidae,Piciformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gymnobucco sladeni,Gymnobucco,Lybiidae,Piciformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gymnocichla nudiceps,Gymnocichla,Thamnophilidae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gymnocrex rosenbergii,Gymnocrex,Rallidae,Gruiformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gymnoderus foetidus,Gymnoderus,Cotingidae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gymnogyps californianus,Gymnogyps,Cathartidae,Accipitriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gymnomystax mexicanus,Gymnomystax,Icteridae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gymnomyza aubryana,Gymnomyza,Meliphagidae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gymnomyza brunneirostris,Gymnomyza,Meliphagidae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gymnomyza samoensis,Gymnomyza,Meliphagidae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gymnomyza viridis,Gymnomyza,Meliphagidae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gymnophaps albertisii,Gymnophaps,Columbidae,Columbiformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gymnophaps mada,Gymnophaps,Columbidae,Columbiformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gymnophaps solomonensis,Gymnophaps,Columbidae,Columbiformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gymnophaps stalkeri,Gymnophaps,Columbidae,Columbiformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gymnophonia sp. SDB-2011,Gymnophonia,,Gymnophiona,Amphibia,Chordata,Non-fish,FALSE,FALSE
Gymnophonia sp. SDB-2011a,Gymnophonia,,Gymnophiona,Amphibia,Chordata,Non-fish,FALSE,FALSE
Gymnophonia sp. SDB-2011b,Gymnophonia,,Gymnophiona,Amphibia,Chordata,Non-fish,FALSE,FALSE
Gymnophonia sp. SDB-2011c,Gymnophonia,,Gymnophiona,Amphibia,Chordata,Non-fish,FALSE,FALSE
Gymnophonia sp. SDB-2011d,Gymnophonia,,Gymnophiona,Amphibia,Chordata,Non-fish,FALSE,FALSE
Gymnophonia sp. SDB-2011e,Gymnophonia,,Gymnophiona,Amphibia,Chordata,Non-fish,FALSE,FALSE
Gymnopis multiplicata,Gymnopis,Dermophiidae,Gymnophiona,Amphibia,Chordata,Non-fish,FALSE,FALSE
Gymnopithys bicolor,Gymnopithys,Thamnophilidae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gymnopithys leucaspis,Gymnopithys,Thamnophilidae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gymnopithys rufigula,Gymnopithys,Thamnophilidae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gymnorhina tibicen,Gymnorhina,Artamidae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gymnorhinus cyanocephalus,Gymnorhinus,Corvidae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gymnoris dentata,Gymnoris,Passeridae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gymnoris superciliaris,Gymnoris,Passeridae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gymnoris xanthocollis,Gymnoris,Passeridae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gymnuromys roberti,Gymnuromys,Nesomyidae,Rodentia,Mammalia,Chordata,Non-fish,FALSE,FALSE
Gypaetus barbatus,Gypaetus,Accipitridae,Accipitriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gypohierax angolensis,Gypohierax,Accipitridae,Accipitriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gypopsitta sp. 'coccinicollaris',Gypopsitta,Psittacidae,Psittaciformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gyps africanus,Gyps,Accipitridae,Accipitriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gyps bengalensis,Gyps,Accipitridae,Accipitriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gyps coprotheres,Gyps,Accipitridae,Accipitriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gyps fulvus,Gyps,Accipitridae,Accipitriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gyps fulvus x Gyps rueppelli,Gyps,Accipitridae,Accipitriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gyps himalayensis,Gyps,Accipitridae,Accipitriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gyps indicus,Gyps,Accipitridae,Accipitriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gyps rueppelli,Gyps,Accipitridae,Accipitriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gyps tenuirostris,Gyps,Accipitridae,Accipitriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gypsophila annamensis,Gypsophila,Pellorneidae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gypsophila brevicaudata,Gypsophila,Pellorneidae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gypsophila calcicola,Gypsophila,Pellorneidae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gypsophila crassa,Gypsophila,Pellorneidae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gypsophila crispifrons,Gypsophila,Pellorneidae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Gyrinophilus gulolineatus,Gyrinophilus,Plethodontidae,Caudata,Amphibia,Chordata,Non-fish,FALSE,FALSE
Gyrinophilus gulolineatus x Gyrinophilus porphyriticus,Gyrinophilus,Plethodontidae,Caudata,Amphibia,Chordata,Non-fish,FALSE,FALSE
Gyrinophilus palleucus,Gyrinophilus,Plethodontidae,Caudata,Amphibia,Chordata,Non-fish,FALSE,FALSE
Gyrinophilus porphyriticus,Gyrinophilus,Plethodontidae,Caudata,Amphibia,Chordata,Non-fish,FALSE,FALSE
Gyrinophilus subterraneus,Gyrinophilus,Plethodontidae,Caudata,Amphibia,Chordata,Non-fish,FALSE,FALSE
Habia atrimaxillaris,Habia,Cardinalidae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Habia fuscicauda,Habia,Cardinalidae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Habia gutturalis,Habia,Cardinalidae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Habia rubica,Habia,Cardinalidae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Habromys chinanteco,Habromys,Cricetidae,Rodentia,Mammalia,Chordata,Non-fish,FALSE,FALSE
Habromys delicatulus,Habromys,Cricetidae,Rodentia,Mammalia,Chordata,Non-fish,FALSE,FALSE
Habromys ixtlani,Habromys,Cricetidae,Rodentia,Mammalia,Chordata,Non-fish,FALSE,FALSE
Habromys lepturus,Habromys,Cricetidae,Rodentia,Mammalia,Chordata,Non-fish,FALSE,FALSE
Habromys lophurus,Habromys,Cricetidae,Rodentia,Mammalia,Chordata,Non-fish,FALSE,FALSE
Habromys schmidlyi,Habromys,Cricetidae,Rodentia,Mammalia,Chordata,Non-fish,FALSE,FALSE
Habromys simulatus,Habromys,Cricetidae,Rodentia,Mammalia,Chordata,Non-fish,FALSE,FALSE
Habroptila wallacii,Habroptila,Rallidae,Gruiformes,Aves,Chordata,Non-fish,FALSE,FALSE
Haddadus aramunha,Haddadus,Craugastoridae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Haddadus binotatus,Haddadus,Craugastoridae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Hadromophryne natalensis,Hadromophryne,Heleophrynidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Hadropithecus stenognathus,Hadropithecus,Indriidae,Primates,Mammalia,Chordata,Non-fish,FALSE,FALSE
Hadrosciurus igniventris,Hadrosciurus,Sciuridae,Rodentia,Mammalia,Chordata,Non-fish,FALSE,FALSE
Hadrosciurus pyrrhinus,Hadrosciurus,Sciuridae,Rodentia,Mammalia,Chordata,Non-fish,FALSE,FALSE
Hadrosciurus sp. 3 EFA-2022,Hadrosciurus,Sciuridae,Rodentia,Mammalia,Chordata,Non-fish,FALSE,FALSE
Hadrosciurus spadiceus,Hadrosciurus,Sciuridae,Rodentia,Mammalia,Chordata,Non-fish,FALSE,FALSE
Haematoderus militaris,Haematoderus,Cotingidae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Haematopus ater,Haematopus,Haematopodidae,Charadriiformes,Aves,Chordata,Non-fish,FALSE,FALSE
Haematopus bachmani,Haematopus,Haematopodidae,Charadriiformes,Aves,Chordata,Non-fish,FALSE,FALSE
Haematopus finschi,Haematopus,Haematopodidae,Charadriiformes,Aves,Chordata,Non-fish,FALSE,FALSE
Haematopus fuliginosus,Haematopus,Haematopodidae,Charadriiformes,Aves,Chordata,Non-fish,FALSE,FALSE
Haematopus leucopodus,Haematopus,Haematopodidae,Charadriiformes,Aves,Chordata,Non-fish,FALSE,FALSE
Haematopus longirostris,Haematopus,Haematopodidae,Charadriiformes,Aves,Chordata,Non-fish,FALSE,FALSE
Haematopus meadewaldoi,Haematopus,Haematopodidae,Charadriiformes,Aves,Chordata,Non-fish,FALSE,FALSE
Haematopus moquini,Haematopus,Haematopodidae,Charadriiformes,Aves,Chordata,Non-fish,FALSE,FALSE
Haematopus ostralegus,Haematopus,Haematopodidae,Charadriiformes,Aves,Chordata,Non-fish,FALSE,FALSE
Haematopus palliatus,Haematopus,Haematopodidae,Charadriiformes,Aves,Chordata,Non-fish,FALSE,FALSE
Haematopus unicolor,Haematopus,Haematopodidae,Charadriiformes,Aves,Chordata,Non-fish,FALSE,FALSE
Haematortyx sanguiniceps,Haematortyx,Phasianidae,Galliformes,Aves,Chordata,Non-fish,FALSE,FALSE
Haemorhous cassinii,Haemorhous,Fringillidae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Haemorhous mexicanus,Haemorhous,Fringillidae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Haemorhous purpureus,Haemorhous,Fringillidae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Haeromys minahassae,Haeromys,Muridae,Rodentia,Mammalia,Chordata,Non-fish,FALSE,FALSE
Hafferia fortis,Hafferia,Thamnophilidae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Hafferia zeledoni,Hafferia,Thamnophilidae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Halcyon albiventris,Halcyon,Alcedinidae,Coraciiformes,Aves,Chordata,Non-fish,FALSE,FALSE
Halcyon badia,Halcyon,Alcedinidae,Coraciiformes,Aves,Chordata,Non-fish,FALSE,FALSE
Halcyon chelicuti,Halcyon,Alcedinidae,Coraciiformes,Aves,Chordata,Non-fish,FALSE,FALSE
Halcyon coromanda,Halcyon,Alcedinidae,Coraciiformes,Aves,Chordata,Non-fish,FALSE,FALSE
Halcyon cyanoleuca,Halcyon,Alcedinidae,Coraciiformes,Aves,Chordata,Non-fish,FALSE,FALSE
Halcyon cyanoventris,Halcyon,Alcedinidae,Coraciiformes,Aves,Chordata,Non-fish,FALSE,FALSE
Halcyon gularis,Halcyon,Alcedinidae,Coraciiformes,Aves,Chordata,Non-fish,FALSE,FALSE
Halcyon leucocephala,Halcyon,Alcedinidae,Coraciiformes,Aves,Chordata,Non-fish,FALSE,FALSE
Halcyon malimbica,Halcyon,Alcedinidae,Coraciiformes,Aves,Chordata,Non-fish,FALSE,FALSE
Halcyon pileata,Halcyon,Alcedinidae,Coraciiformes,Aves,Chordata,Non-fish,FALSE,FALSE
Halcyon ruficollaris,Halcyon,Alcedinidae,Coraciiformes,Aves,Chordata,Non-fish,FALSE,FALSE
Halcyon senegalensis,Halcyon,Alcedinidae,Coraciiformes,Aves,Chordata,Non-fish,FALSE,FALSE
Halcyon senegaloides,Halcyon,Alcedinidae,Coraciiformes,Aves,Chordata,Non-fish,FALSE,FALSE
Halcyon smyrnensis,Halcyon,Alcedinidae,Coraciiformes,Aves,Chordata,Non-fish,FALSE,FALSE
Haliaeetus albicilla,Haliaeetus,Accipitridae,Accipitriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Haliaeetus humilis,Haliaeetus,Accipitridae,Accipitriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Haliaeetus ichthyaetus,Haliaeetus,Accipitridae,Accipitriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Haliaeetus leucocephalus,Haliaeetus,Accipitridae,Accipitriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Haliaeetus leucogaster,Haliaeetus,Accipitridae,Accipitriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Haliaeetus leucoryphus,Haliaeetus,Accipitridae,Accipitriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Haliaeetus pelagicus,Haliaeetus,Accipitridae,Accipitriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Haliaeetus sanfordi,Haliaeetus,Accipitridae,Accipitriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Haliaeetus vocifer,Haliaeetus,Accipitridae,Accipitriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Haliaeetus vociferoides,Haliaeetus,Accipitridae,Accipitriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Haliastur indus,Haliastur,Accipitridae,Accipitriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Haliastur sphenurus,Haliastur,Accipitridae,Accipitriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Halichoerus grypus,Halichoerus,Phocidae,Carnivora,Mammalia,Chordata,Non-fish,FALSE,FALSE
Halmaheramys bokimekot,Halmaheramys,Muridae,Rodentia,Mammalia,Chordata,Non-fish,FALSE,FALSE
Halmaheramys wallacei,Halmaheramys,Muridae,Rodentia,Mammalia,Chordata,Non-fish,FALSE,FALSE
Halobaena caerulea,Halobaena,Procellariidae,Procellariiformes,Aves,Chordata,Non-fish,FALSE,FALSE
Hamirostra melanosternon,Hamirostra,Accipitridae,Accipitriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Hamptophryne alios,Hamptophryne,Microhylidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Hamptophryne boliviana,Hamptophryne,Microhylidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Hamptophryne boliviana group sp. ABGD cluster 6,Hamptophryne,Microhylidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Hamptophryne boliviana group sp. ABGD cluster 7,Hamptophryne,Microhylidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Handleyomys alfaroi,Handleyomys,Cricetidae,Rodentia,Mammalia,Chordata,Non-fish,FALSE,FALSE
Handleyomys chapmani,Handleyomys,Cricetidae,Rodentia,Mammalia,Chordata,Non-fish,FALSE,FALSE
Handleyomys fuscatus,Handleyomys,Cricetidae,Rodentia,Mammalia,Chordata,Non-fish,FALSE,FALSE
Handleyomys guerrerensis,Handleyomys,Cricetidae,Rodentia,Mammalia,Chordata,Non-fish,FALSE,FALSE
Handleyomys intectus,Handleyomys,Cricetidae,Rodentia,Mammalia,Chordata,Non-fish,FALSE,FALSE
Handleyomys melanotis,Handleyomys,Cricetidae,Rodentia,Mammalia,Chordata,Non-fish,FALSE,FALSE
Handleyomys rhabdops,Handleyomys,Cricetidae,Rodentia,Mammalia,Chordata,Non-fish,FALSE,FALSE
Handleyomys rostratus,Handleyomys,Cricetidae,Rodentia,Mammalia,Chordata,Non-fish,FALSE,FALSE
Handleyomys saturatior,Handleyomys,Cricetidae,Rodentia,Mammalia,Chordata,Non-fish,FALSE,FALSE
Hapalemur alaotrensis,Hapalemur,Lemuridae,Primates,Mammalia,Chordata,Non-fish,FALSE,FALSE
Hapalemur aureus,Hapalemur,Lemuridae,Primates,Mammalia,Chordata,Non-fish,FALSE,FALSE
Hapalemur gilberti,Hapalemur,Lemuridae,Primates,Mammalia,Chordata,Non-fish,FALSE,FALSE
Hapalemur griseus,Hapalemur,Lemuridae,Primates,Mammalia,Chordata,Non-fish,FALSE,FALSE
Hapalemur meridionalis,Hapalemur,Lemuridae,Primates,Mammalia,Chordata,Non-fish,FALSE,FALSE
Hapalemur occidentalis,Hapalemur,Lemuridae,Primates,Mammalia,Chordata,Non-fish,FALSE,FALSE
Hapalomys delacouri,Hapalomys,Muridae,Rodentia,Mammalia,Chordata,Non-fish,FALSE,FALSE
Hapalomys longicaudatus,Hapalomys,Muridae,Rodentia,Mammalia,Chordata,Non-fish,FALSE,FALSE
Hapalomys suntsovi,Hapalomys,Muridae,Rodentia,Mammalia,Chordata,Non-fish,FALSE,FALSE
Hapalopsittaca amazonina,Hapalopsittaca,Psittacidae,Psittaciformes,Aves,Chordata,Non-fish,FALSE,FALSE
Hapalopsittaca fuertesi,Hapalopsittaca,Psittacidae,Psittaciformes,Aves,Chordata,Non-fish,FALSE,FALSE
Hapalopsittaca melanotis,Hapalopsittaca,Psittacidae,Psittaciformes,Aves,Chordata,Non-fish,FALSE,FALSE
Hapalopsittaca pyrrhops,Hapalopsittaca,Psittacidae,Psittaciformes,Aves,Chordata,Non-fish,FALSE,FALSE
Hapaloptila castanea,Hapaloptila,Bucconidae,Piciformes,Aves,Chordata,Non-fish,FALSE,FALSE
Haplochelidon andecola,Haplochelidon,Hirundinidae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Haplonycteris fischeri,Haplonycteris,Pteropodidae,Chiroptera,Mammalia,Chordata,Non-fish,FALSE,FALSE
Haplophaedia assimilis,Haplophaedia,Trochilidae,Apodiformes,Aves,Chordata,Non-fish,FALSE,FALSE
Haplophaedia aureliae,Haplophaedia,Trochilidae,Apodiformes,Aves,Chordata,Non-fish,FALSE,FALSE
Haplophaedia lugens,Haplophaedia,Trochilidae,Apodiformes,Aves,Chordata,Non-fish,FALSE,FALSE
Haplospiza rustica,Haplospiza,Thraupidae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Haplospiza unicolor,Haplospiza,Thraupidae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Haringtonhippus francisci,Haringtonhippus,Equidae,Perissodactyla,Mammalia,Chordata,Non-fish,FALSE,FALSE
Harpactes ardens,Harpactes,Trogonidae,Trogoniformes,Aves,Chordata,Non-fish,FALSE,FALSE
Harpactes diardii,Harpactes,Trogonidae,Trogoniformes,Aves,Chordata,Non-fish,FALSE,FALSE
Harpactes duvaucelii,Harpactes,Trogonidae,Trogoniformes,Aves,Chordata,Non-fish,FALSE,FALSE
Harpactes erythrocephalus,Harpactes,Trogonidae,Trogoniformes,Aves,Chordata,Non-fish,FALSE,FALSE
Harpactes fasciatus,Harpactes,Trogonidae,Trogoniformes,Aves,Chordata,Non-fish,FALSE,FALSE
Harpactes kasumba,Harpactes,Trogonidae,Trogoniformes,Aves,Chordata,Non-fish,FALSE,FALSE
Harpactes oreskios,Harpactes,Trogonidae,Trogoniformes,Aves,Chordata,Non-fish,FALSE,FALSE
Harpactes orrhophaeus,Harpactes,Trogonidae,Trogoniformes,Aves,Chordata,Non-fish,FALSE,FALSE
Harpactes wardi,Harpactes,Trogonidae,Trogoniformes,Aves,Chordata,Non-fish,FALSE,FALSE
Harpactes whiteheadi,Harpactes,Trogonidae,Trogoniformes,Aves,Chordata,Non-fish,FALSE,FALSE
Harpagornis moorei,Harpagornis,Accipitridae,Accipitriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Harpagus bidentatus,Harpagus,Accipitridae,Accipitriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Harpagus diodon,Harpagus,Accipitridae,Accipitriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Harpia harpyja,Harpia,Accipitridae,Accipitriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Harpiocephalus harpia,Harpiocephalus,Vespertilionidae,Chiroptera,Mammalia,Chordata,Non-fish,FALSE,FALSE
Harpiocephalus mordax,Harpiocephalus,Vespertilionidae,Chiroptera,Mammalia,Chordata,Non-fish,FALSE,FALSE
Harpiola isodon,Harpiola,Vespertilionidae,Chiroptera,Mammalia,Chordata,Non-fish,FALSE,FALSE
Harpyhaliaetus coronatus,Harpyhaliaetus,Accipitridae,Accipitriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Harpyionycteris celebensis,Harpyionycteris,Pteropodidae,Chiroptera,Mammalia,Chordata,Non-fish,FALSE,FALSE
Harpyionycteris whiteheadi,Harpyionycteris,Pteropodidae,Chiroptera,Mammalia,Chordata,Non-fish,FALSE,FALSE
Harpyopsis novaeguineae,Harpyopsis,Accipitridae,Accipitriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Hartertula flavoviridis,Hartertula,Bernieridae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Hartlaubius auratus,Hartlaubius,Sturnidae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Hedydipna collaris,Hedydipna,Nectariniidae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Hedydipna platura,Hedydipna,Nectariniidae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Heimyscus fumosus,Heimyscus,Muridae,Rodentia,Mammalia,Chordata,Non-fish,FALSE,FALSE
Heinrichia calligyna,Heinrichia,Turdidae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Helarctos malayanus,Helarctos,Ursidae,Carnivora,Mammalia,Chordata,Non-fish,FALSE,FALSE
Heleia crassirostris,Heleia,Zosteropidae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Heleia goodfellowi,Heleia,Zosteropidae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Heleia squamiceps,Heleia,Zosteropidae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Heleia squamifrons,Heleia,Zosteropidae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Heleia superciliaris,Heleia,Zosteropidae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Heleia wallacei,Heleia,Zosteropidae,Passeriformes,Aves,Chordata,Non-fish,FALSE,FALSE
Heleioporus albopunctatus,Heleioporus,Limnodynastidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
Heleioporus australiacus,Heleioporus,Limnodynastidae,Anura,Amphibia,Chordata,Non-fish,FALSE,FALSE
